hexid	date	distToFront	geometry
4625	2021-07-17	0	c(331971.053616422, 316161.523380398, 4113136.13871566, 4125057.84394682)
4657	2021-07-17	0	c(331509.914214757, 331971.053616422, 4089965.53270124, 4113136.13871566)
4657	2021-07-17	0	c(347408.910585076, 331509.914214757, 4078076.33938262, 4089965.53270124)
4593	2021-07-17	0	c(317695.682110101, 333367.877953027, 4194577.10665025, 4182652.33886361)
4658	2021-07-17	0	c(333367.877953027, 349509.164781624, 4182652.33886361, 4193931.79228127)
4657	2021-07-17	0	c(363722.981522746, 347408.910585076, 4089387.1482685, 4078076.33938262)
4658	2021-07-17	0	c(349509.164781624, 365225.487902417, 4193931.79228127, 4182069.30715245)
4781	2021-07-17	0	c(395088.65880212, 395369.222481409, 4019430.44896827, 4042596.55096806)
4657	2021-07-17	0	c(364095.897031038, 363722.981522746, 4112556.54624688, 4089387.1482685)
4689	2021-07-17	0	c(380322.751309922, 364095.897031038, 4123897.45770394, 4112556.54624688)
4658	2021-07-17	0	c(365225.487902417, 364847.155067975, 4182069.30715245, 4158897.62412568)
4689	2021-07-17	0	c(364847.155067975, 380653.964833215, 4158897.62412568, 4147067.5074433)
4781	2021-07-17	0	c(411206.795404681, 395088.65880212, 4007666.92880153, 4019430.44896827)
4811	2021-07-17	0	c(410971.437313218, 411206.795404681, 3984502.4164312, 4007666.92880153)
4781	2021-07-17	0	c(395369.222481409, 411681.056462238, 4042596.55096806, 4053998.31369188)
4689	2021-07-17	0	c(380653.964833215, 380322.751309922, 4147067.5074433, 4123897.45770394)
4811	2021-07-17	0	c(427176.398340436, 410971.437313218, 3972770.55428164, 3984502.4164312)
4843	2021-07-17	0	c(428144.910974684, 428341.495651097, 4088597.31912847, 4111765.06618518)
4869	2021-07-17	0	c(442264.259836792, 442406.589366711, 3775793.30384525, 3798950.06836057)
4781	2021-07-17	0	c(411681.056462238, 427754.616255339, 4053998.31369188, 4042264.22449222)
4843	2021-07-17	0	c(444173.798180891, 428144.910974684, 4076892.8292639, 4088597.31912847)
4873	2021-07-17	0	c(444022.394097483, 444173.798180891, 4053726.54493885, 4076892.8292639)
4843	2021-07-17	0	c(428341.495651097, 444478.835763819, 4111765.06618518, 4123227.81752758)
4874	2021-07-17	0	c(444478.835763819, 444632.465336281, 4123227.81752758, 4146396.52491806)
4869	2021-07-17	0	c(458892.171381659, 442264.259836792, 3764127.87367697, 3775793.30384525)
4869	2021-07-17	0	c(442406.589366711, 459094.594232571, 3798950.06836057, 3810440.89703514)
4900	2021-07-17	0	c(459094.594232571, 459196.622955783, 3810440.89703514, 3833598.58881145)
4811	2021-07-17	0	c(443572.664029085, 427176.398340436, 3984232.50958682, 3972770.55428164)
4872	2021-07-17	0	c(459820.154548276, 443572.664029085, 3972561.39950347, 3984232.50958682)
4902	2021-07-17	0	c(459714.886977926, 459820.154548276, 3949398.93712919, 3972561.39950347)
4781	2021-07-17	0	c(427754.616255339, 427560.911236214, 4042264.22449222, 4019098.87336152)
4811	2021-07-17	19953.607720255262	c(427560.911236214, 443721.825088472, 4019098.87336152, 4007396.38695364)
4872	2021-07-17	23164.35761437665	c(443721.825088472, 460032.293677571, 4007396.38695364, 4018888.7331475)
4873	2021-07-17	0	c(460139.162509478, 444022.394097483, 4042053.60827331, 4053726.54493885)
4903	2021-07-17	19899.94156884488	c(460032.293677571, 460139.162509478, 4018888.7331475, 4042053.60827331)
4874	2021-07-17	0	c(444632.465336281, 460681.444149891, 4146396.52491806, 4157890.14023166)
4925	2021-07-17	0	c(474758.633100625, 474813.784945091, 3428395.80610368, 3451540.6088982)
4900	2021-07-17	0	c(459196.622955783, 475801.992586943, 3833598.58881145, 3845119.3025068)
4931	2021-07-17	0	c(475801.992586943, 475863.058052945, 3845119.3025068, 3868278.02132157)
4902	2021-07-17	0	c(476048.179254754, 459714.886977926, 3937758.96309233, 3949398.93712919)
4925	2021-07-17	0	c(492017.802554627, 474758.633100625, 3416796.7469131, 3428395.80610368)
4956	2021-07-17	20794.641241159723	c(492000.539773571, 492017.802554627, 3393653.17072354, 3416796.7469131)
4925	2021-07-17	0	c(474813.784945091, 492052.646136883, 3451540.6088982, 3463086.14465326)
4957	2021-07-17	0	c(492052.646136883, 492070.226493239, 3463086.14465326, 3486231.97205663)
4869	2021-07-17	0	c(475620.731962389, 458892.171381659, 3775647.90074451, 3764127.87367697)
4930	2021-07-17	0	c(492289.347224117, 475620.731962389, 3764041.6637631, 3775647.90074451)
4931	2021-07-17	0	c(475863.058052945, 492385.031817812, 3868278.02132157, 3879828.91906685)
4963	2021-07-17	0	c(492385.031817812, 492404.473866495, 3879828.91906685, 3902988.757517)
4874	2021-07-17	0	c(460681.444149891, 476620.678690283, 4157890.14023166, 4146245.32907034)
4935	2021-07-17	0	c(476620.678690283, 492624.955162003, 4146245.32907034, 4157800.27582349)
4967	2021-07-17	0	c(492624.955162003, 492645.593920611, 4157800.27582349, 4180969.85308222)
4956	2021-07-17	0	c(509334.521157959, 492000.539773571, 3382082.7267939, 3393653.17072354)
4957	2021-07-17	0	c(492070.226493239, 509232.984400466, 3486231.97205663, 3497806.25468099)
4902	2021-07-17	0	c(492443.661105598, 476048.179254754, 3949310.83909892, 3937758.96309233)
4963	2021-07-17	0	c(492404.473866495, 508842.288338464, 3902988.757517, 3914570.1250129)
4964	2021-07-17	20056.362192406865	c(508819.449149398, 492443.661105598, 3937731.16845114, 3949310.83909892)
4994	2021-07-17	20107.95409010888	c(508842.288338464, 508819.449149398, 3914570.1250129, 3937731.16845114)
4967	2021-07-17	0	c(492645.593920611, 508560.532486636, 4180969.85308222, 4192556.12915863)
4998	2021-07-17	0	c(508560.532486636, 508536.303791392, 4192556.12915863, 4215726.94382599)
4930	2021-07-17	0	c(508976.840856495, 492289.347224117, 3775620.62801379, 3764041.6637631)
4998	2021-07-17	0	c(508536.303791392, 524361.148445186, 4215726.94382599, 4227344.7530926)
5030	2021-07-17	0	c(524361.148445186, 524291.41718244, 4227344.7530926, 4250516.86258112)
4956	2021-07-17	0	c(526648.518099001, 509334.521157959, 3393683.20341887, 3382082.7267939)
5018	2021-07-17	0	c(544019.886748415, 526648.518099001, 3382168.38621483, 3393683.20341887)
4957	2021-07-17	0	c(509232.984400466, 526416.369011575, 3497806.25468099, 3486262.47166094)
5019	2021-07-17	0	c(526416.369011575, 543541.043642382, 3486262.47166094, 3497893.58203084)
4930	2021-07-17	0	c(508954.712428852, 508976.840856495, 3798776.89280765, 3775620.62801379)
4962	2021-07-17	23156.275366956947	c(525559.92446733, 508954.712428852, 3810386.11501808, 3798776.89280765)
5024	2021-07-17	23156.762876711255	c(542228.72708177, 525559.92446733, 3798868.00997268, 3810386.11501808)
5054	2021-07-17	0	c(542333.08350007, 542228.72708177, 3775711.48223932, 3798868.00997268)
5030	2021-07-17	0	c(524291.41718244, 540025.409684118, 4250516.86258112, 4262166.39491386)
5054	2021-07-17	0	c(559083.853237496, 542333.08350007, 3764223.10850675, 3775711.48223932)
5084	2021-07-17	0	c(559228.149248041, 559083.853237496, 3741067.48872913, 3764223.10850675)
5108	2021-07-17	0	c(579372.265802881, 579207.301974962, 3289795.32391737, 3312936.76914343)
5018	2021-07-17	0	c(561297.009544753, 544019.886748415, 3393824.83641233, 3382168.38621483)
5079	2021-07-17	0	c(578706.105570879, 561297.009544753, 3382365.43025907, 3393824.83641233)
5109	2021-07-17	0	c(578874.219733479, 578706.105570879, 3359221.81927486, 3382365.43025907)
5019	2021-07-17	0	c(543541.043642382, 560762.992892358, 3497893.58203084, 3486406.30646316)
5080	2021-07-17	0	c(560762.992892358, 577849.890611746, 3486406.30646316, 3498094.46251221)
5084	2021-07-17	0	c(576060.127623928, 559228.149248041, 3729608.52547338, 3741067.48872913)
5030	2021-07-17	0	c(540025.409684118, 555874.960496842, 4262166.39491386, 4250674.057812)
5091	2021-07-17	0	c(555874.960496842, 571563.676506014, 4250674.057812, 4262385.71391273)
5108	2021-07-17	0	c(596962.921678429, 579372.265802881, 3278362.55181302, 3289795.32391737)
5108	2021-07-17	0	c(579207.301974962, 596560.271331061, 3312936.76914343, 3324646.62470136)
5109	2021-07-17	0	c(596357.020647088, 578874.219733479, 3347789.72919065, 3359221.81927486)
5139	2021-07-17	20888.7771657015	c(596560.271331061, 596357.020647088, 3324646.62470136, 3347789.72919065)
5049	2021-07-17	38748.47304966564	c(578195.496713987, 578366.741893884, 3451800.64255984, 3428654.83897651)
5079	2021-07-17	38478.99764642377	c(578366.741893884, 595739.597745967, 3428654.83897651, 3417223.35082765)
5080	2021-07-17	23148.405302132684	c(595321.616437404, 578195.496713987, 3463516.05129642, 3451800.64255984)
5140	2021-07-17	38481.59369205454	c(595739.597745967, 612904.866638322, 3417223.35082765, 3428965.74638548)
5171	2021-07-17	38751.32486129721	c(612904.866638322, 612658.122693039, 3428965.74638548, 3452112.75097131)
5080	2021-07-17	0	c(577849.890611746, 595110.723959745, 3498094.46251221, 3486663.49591553)
5172	2021-07-17	0	c(612160.145929833, 611908.919482959, 3498408.92321375, 3521558.09636312)
5084	2021-07-17	0	c(592708.068761231, 576060.127623928, 3741334.36920814, 3729608.52547338)
5145	2021-07-17	0	c(609581.324523478, 592708.068761231, 3729933.73749974, 3741334.36920814)
5059	2021-07-17	0	c(572585.189682114, 572786.600829708, 4146528.76157701, 4123359.78955542)
5089	2021-07-17	0	c(572786.600829708, 588947.957332546, 4123359.78955542, 4111929.86952736)
5090	2021-07-17	0	c(588456.350946746, 572585.189682114, 4158268.43317495, 4146528.76157701)
5060	2021-07-17	0	c(571975.162766247, 572179.468035795, 4216040.5083251, 4192869.11937795)
5090	2021-07-17	0	c(572179.468035795, 588208.777897691, 4192869.11937795, 4181438.90915078)
5091	2021-07-17	0	c(587710.108046597, 571975.162766247, 4227782.25724577, 4216040.5083251)
5091	2021-07-17	0	c(571563.676506014, 587459.017676463, 4262385.71391273, 4250955.13237414)
5080	2021-07-17	0	c(595110.723959745, 595321.616437404, 3486663.49591553, 3463516.05129642)
5171	2021-07-17	38407.54061867029	c(612658.122693039, 629747.281479052, 3452112.75097131, 3463885.24171314)
5172	2021-07-17	0	c(629460.187953025, 612160.145929833, 3487034.07480274, 3498408.92321375)
5202	2021-07-17	20704.555787986075	c(629747.281479052, 629460.187953025, 3463885.24171314, 3487034.07480274)
5172	2021-07-17	0	c(611908.919482959, 628880.842000262, 3521558.09636312, 3533333.88462048)
5089	2021-07-17	0	c(588947.957332546, 589191.984333858, 4111929.86952736, 4088761.77859379)
5119	2021-07-17	0	c(589191.984333858, 605440.846560687, 4088761.77859379, 4077362.3412852)
5090	2021-07-17	0	c(588208.777897691, 588456.350946746, 4181438.90915078, 4158268.43317495)
5091	2021-07-17	0	c(587459.017676463, 587710.108046597, 4250955.13237414, 4227782.25724577)
5145	2021-07-17	0	c(626189.406897148, 609581.324523478, 3741718.90855569, 3729933.73749974)
5206	2021-07-17	0	c(643104.212889081, 626189.406897148, 3730376.45300486, 3741718.90855569)
5119	2021-07-17	0	c(605440.846560687, 605726.846519176, 4077362.3412852, 4054195.03682413)
5149	2021-07-17	0	c(605726.846519176, 622062.477348747, 4054195.03682413, 4042825.82123155)
5172	2021-07-17	0	c(628880.842000262, 646144.299934101, 3533333.88462048, 3521987.74642861)
5233	2021-07-17	0	c(646144.299934101, 663078.815781036, 3521987.74642861, 3533821.45199628)
5149	2021-07-17	0	c(622062.477348747, 622389.804939087, 4042825.82123155, 4019659.20135967)
5179	2021-07-17	0	c(622389.804939087, 638811.469905547, 4019659.20135967, 4008319.93301574)
5171	2021-07-17	57676.38699228362	c(647122.845083224, 647445.121556951, 3452537.63279815, 3429388.99361534)
5201	2021-07-17	76855.67965186031	c(647445.121556951, 664895.460109222, 3429388.99361534, 3418068.20837762)
5202	2021-07-17	57676.38699228362	c(664175.34400156, 647122.845083224, 3464367.44713643, 3452537.63279815)
5262	2021-07-17	76879.45355891388	c(664895.460109222, 681988.158031533, 3418068.20837762, 3429924.63875098)
5263	2021-07-17	57692.416436063766	c(681590.30492433, 664175.34400156, 3453075.34601674, 3464367.44713643)
5206	2021-07-17	0	c(659672.675651292, 643104.212889081, 3742221.15538538, 3730376.45300486)
5267	2021-07-17	0	c(676629.309734944, 659672.675651292, 3730936.72814089, 3742221.15538538)
5179	2021-07-17	0	c(638811.469905547, 639179.477421037, 4008319.93301574, 3985153.8886391)
5209	2021-07-17	0	c(639179.477421037, 655686.444779536, 3985153.8886391, 3973844.27971228)
5270	2021-07-17	0	c(655686.444779536, 671784.302033544, 3973844.27971228, 3985731.09052989)
5233	2021-07-17	0	c(663078.815781036, 680382.285461114, 3533821.45199628, 3522531.492306)
5327	2021-07-17	0	c(697279.674903972, 696832.167062048, 3534423.35514052, 3557578.21486183)
5208	2021-07-17	0	c(656904.316979796, 657306.103953537, 3904349.71970155, 3881186.32618129)
5238	2021-07-17	0	c(657306.103953537, 674021.347901347, 3881186.32618129, 3869904.83526098)
5239	2021-07-17	0	c(673133.437904959, 656904.316979796, 3916233.19476764, 3904349.71970155)
5260	2021-07-17	38675.28777924025	c(702443.593930832, 685083.493129185, 3256615.89146727, 3244742.74613169)
5323	2021-07-17	23151.93599949517	c(720218.403979201, 702443.593930832, 3245369.62470149, 3256615.89146727)
5262	2021-07-17	76879.45355891388	c(681988.158031533, 699477.760779364, 3429924.63875098, 3418658.92489971)
5263	2021-07-17	38421.560419287336	c(698606.439781006, 681590.30492433, 3464962.73318032, 3453075.34601674)
5325	2021-07-17	60408.812045867155	c(699477.760779364, 716534.627265985, 3418658.92489971, 3430572.75531484)
5357	2021-07-17	38770.21723210609	c(716534.627265985, 716061.143067074, 3430572.75531484, 3453725.96401184)
5233	2021-07-17	0	c(680382.285461114, 680787.363488659, 3522531.492306, 3499378.77024151)
5263	2021-07-17	20711.7342676317	c(680787.363488659, 698166.816961036, 3499378.77024151, 3488115.61673826)
5327	2021-07-17	0	c(714623.485842603, 697279.674903972, 3523189.40691504, 3534423.35514052)
5327	2021-07-17	0	c(696832.167062048, 713650.77219817, 3557578.21486183, 3569501.57349669)
5359	2021-07-17	0	c(713650.77219817, 713160.151436126, 3569501.57349669, 3592658.62519557)
5267	2021-07-17	0	c(693158.386738722, 676629.309734944, 3742841.17319846, 3730936.72814089)
5238	2021-07-17	0	c(674021.347901347, 674461.831515471, 3869904.83526098, 3846741.721173)
5268	2021-07-17	0	c(674461.831515471, 691259.635222301, 3846741.721173, 3835488.93505876)
5239	2021-07-17	0	c(672686.022963999, 673133.437904959, 3939398.44398063, 3916233.19476764)
5270	2021-07-17	0	c(688828.977111898, 672686.022963999, 3951314.16262492, 3939398.44398063)
5270	2021-07-17	0	c(671784.302033544, 688335.278760804, 3985731.09052989, 3974481.29695164)
5263	2021-07-17	20711.7342676317	c(698166.816961036, 698606.439781006, 3488115.61673826, 3464962.73318032)
5357	2021-07-17	23161.293204462814	c(716061.143067074, 733041.204375748, 3453725.96401184, 3465671.18086068)
5388	2021-07-17	0	c(733041.204375748, 732525.232595552, 3465671.18086068, 3488826.72611501)
5359	2021-07-17	0	c(713160.151436126, 729899.14850584, 3592658.62519557, 3604613.77621878)
5267	2021-07-17	0	c(692687.53810549, 693158.386738722, 3766002.0864874, 3742841.17319846)
5299	2021-07-17	0	c(709133.691490604, 692687.53810549, 3777938.57348819, 3766002.0864874)
5268	2021-07-17	0	c(691259.635222301, 691738.156232569, 3835488.93505876, 3812325.96540323)
5299	2021-07-17	0	c(691738.156232569, 708617.794500254, 3812325.96540323, 3801101.54060008)
5270	2021-07-17	0	c(688335.278760804, 688828.977111898, 3974481.29695164, 3951314.16262492)
5323	2021-07-17	23151.93599949517	c(737544.790484126, 720218.403979201, 3257298.7095008, 3245369.62470149)
5385	2021-07-17	35154.99693139009	c(755357.915700101, 737544.790484126, 3246105.38467613, 3257298.7095008)
5327	2021-07-17	0	c(731484.023834714, 714623.485842603, 3535139.67454034, 3523189.40691504)
5388	2021-07-17	0	c(732525.232595552, 749427.658159357, 3488826.72611501, 3500803.64643496)
5389	2021-07-17	0	c(748868.510582538, 731484.023834714, 3523961.57850326, 3535139.67454034)
5299	2021-07-17	0	c(708617.794500254, 709133.691490604, 3801101.54060008, 3777938.57348819)
5359	2021-07-17	0	c(729899.14850584, 747171.248067403, 3604613.77621878, 3593438.98786979)
5420	2021-07-17	0	c(747171.248067403, 763872.874381499, 3593438.98786979, 3605453.33636702)
5385	2021-07-17	21042.826314185575	c(772650.919923714, 755357.915700101, 3258090.70067961, 3246105.38467613)
5445	2021-07-17	0	c(790502.761863132, 772650.919923714, 3246950.13163404, 3258090.70067961)
5388	2021-07-17	0	c(749427.658159357, 766887.882297814, 3500803.64643496, 3489651.5176198)
5389	2021-07-17	0	c(765692.466730521, 748868.510582538, 3535970.5060028, 3523961.57850326)
5388	2021-07-17	0	c(766887.882297814, 767480.273079975, 3489651.5176198, 3466492.88661558)
5418	2021-07-17	23166.206353840178	c(767480.273079975, 785015.516444884, 3466492.88661558, 3455366.28502766)
5477	2021-07-17	23171.796870093538	c(785015.516444884, 801924.280876751, 3455366.28502766, 3467427.96232956)
5389	2021-07-17	0	c(765089.457366145, 765692.466730521, 3559130.86765903, 3535970.5060028)
5420	2021-07-17	0	c(781834.107387271, 765089.457366145, 3571172.09257925, 3559130.86765903)
5420	2021-07-17	0	c(763872.874381499, 781186.552534847, 3605453.33636702, 3594334.91904382)
5445	2021-07-17	0	c(807762.710584774, 790502.761863132, 3258991.97836811, 3246950.13163404)
5420	2021-07-17	0	c(781186.552534847, 781834.107387271, 3594334.91904382, 3571172.09257925)
5445	2021-07-17	0	c(807130.237709757, 807762.710584774, 3282149.48813264, 3258991.97836811)
5475	2021-07-17	0	c(824316.320609818, 807130.237709757, 3294223.31439238, 3282149.48813264)
5477	2021-07-17	23171.796870093538	c(801924.280876751, 819500.332029254, 3467427.96232956, 3456356.21204634)
5535	2021-07-17	23178.06532247696	c(819500.332029254, 836373.862390551, 3456356.21204634, 3468476.53536181)
5475	2021-07-17	0	c(823641.176361398, 824316.320609818, 3317383.69823298, 3294223.31439238)
5505	2021-07-17	0	c(840752.538500881, 823641.176361398, 3329489.83920427, 3317383.69823298)
5564	2021-07-17	0	c(858580.739772142, 840752.538500881, 3318460.70919371, 3329489.83920427)
5535	2021-07-17	20781.52004379091	c(836373.862390551, 853991.086521505, 3468476.53536181, 3457459.49189415)
5596	2021-07-17	0	c(853991.086521505, 870829.651839124, 3457459.49189415, 3469638.74857815)
5596	2021-07-17	0	c(870829.651839124, 888488.419142947, 3469638.74857815, 3458676.2753544)
5654	2021-07-17	0	c(888488.419142947, 905292.282984675, 3458676.2753544, 3470914.76038701)
5623	2021-07-17	0	c(909706.145772751, 910572.634788979, 3355043.74872587, 3331870.54397263)
5653	2021-07-17	0	c(926675.109844211, 909706.145772751, 3367299.29609777, 3355043.74872587)
5711	2021-07-17	0	c(944553.993371213, 926675.109844211, 3356406.61934629, 3367299.29609777)
5654	2021-07-17	0	c(905292.282984675, 922992.968648072, 3470914.76038701, 3460006.72878885)
5712	2021-07-17	0	c(922992.968648072, 939762.389084231, 3460006.72878885, 3472304.74477923)
5711	2021-07-17	0	c(961489.969262844, 944553.993371213, 3368721.02890482, 3356406.61934629)
5712	2021-07-17	0	c(939762.389084231, 957505.373275797, 3472304.74477923, 3461451.03417987)
5769	2021-07-17	0	c(957505.373275797, 974240.602839122, 3461451.03417987, 3473808.89137184)
5711	2021-07-17	0	c(960502.984268209, 961489.969262844, 3391903.19782449, 3368721.02890482)
5741	2021-07-17	0	c(977361.620525114, 960502.984268209, 3404251.8824465, 3391903.19782449)
5741	2021-07-17	0	c(976327.605113141, 977361.620525114, 3427437.36999949, 3404251.8824465)
5769	2021-07-17	0	c(993108.012310145, 976327.605113141, 3439820.59488843, 3427437.36999949)
5769	2021-07-17	0	c(974240.602839122, 992026.270699808, 3473808.89137184, 3463009.38917639)
5769	2021-07-17	0	c(992026.270699808, 993108.012310145, 3463009.38917639, 3439820.59488843)
6036	2021-07-17	0	c(1153849.2201219, 1170592.81814041, 3366942.80572374, 3379617.56070795)
6063	2021-07-17	0	c(1170592.81814041, 1169153.03149291, 3379617.56070795, 3402843.69962143)
6063	2021-07-17	0	c(1169153.03149291, 1185817.20057302, 3402843.69962143, 3415555.36362162)
6063	2021-07-17	0	c(1185817.20057302, 1203969.33818248, 3415555.36362162, 3405065.41766997)
6118	2021-07-17	0	c(1203969.33818248, 1220601.93041169, 3405065.41766997, 3417838.84282982)
6118	2021-07-17	0	c(1220601.93041169, 1238799.2197224, 3417838.84282982, 3407401.7108261)
6174	2021-07-17	0	c(1238799.2197224, 1255400.45805568, 3407401.7108261, 3420237.27932179)
6145	2021-07-17	21131.934347018523	c(1263477.14384365, 1265062.14048049, 3303986.19741043, 3280733.98621022)
6173	2021-07-17	0	c(1280256.53836561, 1263477.14384365, 3316831.8413695, 3303986.19741043)
6174	2021-07-17	0	c(1255400.45805568, 1273643.34002782, 3420237.27932179, 3409852.90612113)
6173	2021-07-17	0	c(1278618.73019154, 1280256.53836561, 3340088.20739904, 3316831.8413695)
6202	2021-07-17	0	c(1295319.02053294, 1278618.73019154, 3352972.12961329, 3340088.20739904)
6174	2021-07-17	0	c(1273643.34002782, 1275312.10818491, 3409852.90612113, 3386598.7426599)
6202	2021-07-17	0	c(1275312.10818491, 1293627.69361481, 3386598.7426599, 3376232.56028207)
6202	2021-07-17	0	c(1293627.69361481, 1295319.02053294, 3376232.56028207, 3352972.12961329)
6524	2021-07-17	0	c(1507774.61437393, 1488872.84961545, 3147018.75534352, 3157177.46053606)
6524	2021-07-17	0	c(1524697.47231243, 1507774.61437393, 3160228.59630298, 3147018.75534352)
6578	2021-07-17	0	c(1543647.05450219, 1524697.47231243, 3150118.62387183, 3160228.59630298)
6524	2021-07-17	0	c(1503785.56849448, 1522666.2432219, 3193697.36880923, 3183575.19547045)
6578	2021-07-17	0	c(1522666.2432219, 1539511.04645642, 3183575.19547045, 3196826.65797172)
6632	2021-07-17	0	c(1547705.05405133, 1545516.18491241, 3303533.58673078, 3326883.91414264)
6633	2021-07-17	0	c(1541096.81056669, 1538866.37016425, 3373578.85955219, 3396923.46235534)
6578	2021-07-17	0	c(1560544.80400599, 1543647.05450219, 3163392.15191083, 3150118.62387183)
6630	2021-07-17	0	c(1579542.75210935, 1560544.80400599, 3153330.89111445, 3163392.15191083)
6578	2021-07-17	0	c(1539511.04645642, 1558439.9398384, 3196826.65797172, 3186753.71616778)
6630	2021-07-17	0	c(1558439.9398384, 1575259.16085455, 3186753.71616778, 3200069.36441239)
6632	2021-07-17	0	c(1566520.60752509, 1547705.05405133, 3293522.89259108, 3303533.58673078)
6632	2021-07-17	0	c(1545516.18491241, 1562066.16181287, 3326883.91414264, 3340237.81219126)
6633	2021-07-17	0	c(1559817.76113213, 1541096.81056669, 3363592.28215888, 3373578.85955219)
6658	2021-07-17	21218.05170382612	c(1562066.16181287, 1559817.76113213, 3340237.81219126, 3363592.28215888)
6633	2021-07-17	0	c(1538866.37016425, 1555278.76970094, 3396923.46235534, 3410295.20268448)
6659	2021-07-17	0	c(1555278.76970094, 1552988.2457367, 3410295.20268448, 3433643.63768537)
6659	2021-07-17	0	c(1552988.2457367, 1569316.33759501, 3433643.63768537, 3447057.00257819)
6630	2021-07-17	0	c(1596415.63136665, 1579542.75210935, 3166668.60365639, 3153330.89111445)
6682	2021-07-17	0	c(1615462.49943067, 1596415.63136665, 3156656.04232748, 3166668.60365639)
6630	2021-07-17	0	c(1575259.16085455, 1594236.81583979, 3200069.36441239, 3190045.6421415)
6682	2021-07-17	0	c(1594236.81583979, 1611030.68085098, 3190045.6421415, 3203425.97279019)
6709	2021-07-17	0	c(1611030.68085098, 1608792.58560306, 3203425.97279019, 3226807.74882467)
6632	2021-07-17	0	c(1583125.03536598, 1566520.60752509, 3306900.17184922, 3293522.89259108)
6684	2021-07-17	0	c(1601989.95748499, 1583125.03536598, 3296940.20763259, 3306900.17184922)
6710	2021-07-17	0	c(1604272.19022012, 1601989.95748499, 3273564.87546874, 3296940.20763259)
6736	2021-07-17	0	c(1638979.47569804, 1636771.68907644, 3099866.1701184, 3123265.78687126)
6709	2021-07-17	0	c(1608792.58560306, 1625506.38444994, 3226807.74882467, 3240230.84458847)
6710	2021-07-17	0	c(1623208.28600695, 1604272.19022012, 3263617.18094332, 3273564.87546874)
6738	2021-07-17	21390.005844298223	c(1625506.38444994, 1623208.28600695, 3240230.84458847, 3263617.18094332)
6659	2021-07-17	0	c(1569316.33759501, 1587990.22410011, 3447057.00257819, 3437146.40276924)
6712	2021-07-17	0	c(1587990.22410011, 1604288.85655761, 3437146.40276924, 3450626.1705812)
6736	2021-07-17	0	c(1658163.12580574, 1638979.47569804, 3089873.76069334, 3099866.1701184)
6682	2021-07-17	0	c(1632310.74065394, 1615462.49943067, 3170058.44553906, 3156656.04232748)
6736	2021-07-17	0	c(1636771.68907644, 1653674.4727202, 3123265.78687126, 3136689.92498318)
6737	2021-07-17	21528.763182385203	c(1651407.08832013, 1632310.74065394, 3160094.58055453, 3170058.44553906)
6764	2021-07-17	21584.985034861085	c(1653674.4727202, 1651407.08832013, 3136689.92498318, 3160094.58055453)
6712	2021-07-17	0	c(1604288.85655761, 1623013.02129362, 3450626.1705812, 3440768.25739377)
6813	2021-07-17	0	c(1710074.72213457, 1707877.11314827, 2929319.80980757, 2952763.41365947)
6736	2021-07-17	0	c(1675120.62301154, 1658163.12580574, 3103319.28964756, 3089873.76069334)
6790	2021-07-17	0	c(1694354.11480481, 1675120.62301154, 3093374.50922714, 3103319.28964756)
6815	2021-07-17	0	c(1696647.93579368, 1694354.11480481, 3069945.4034366, 3093374.50922714)
6710	2021-07-17	0	c(1637482.1423097, 1639840.96373264, 3300473.88187148, 3277083.17224909)
6738	2021-07-17	0	c(1639840.96373264, 1658827.12238586, 3277083.17224909, 3267185.7296103)
6739	2021-07-17	0	c(1654032.64109341, 1637482.1423097, 3313982.88237885, 3300473.88187148)
6792	2021-07-17	0	c(1658827.12238586, 1675433.64017649, 3267185.7296103, 3280717.86826676)
6711	2021-07-17	0	c(1630315.12156801, 1632719.18546421, 3370631.81551257, 3347248.21311131)
6739	2021-07-17	0	c(1632719.18546421, 1651612.38074995, 3347248.21311131, 3337377.76834787)
6740	2021-07-17	0	c(1646726.00325722, 1630315.12156801, 3384160.10949105, 3370631.81551257)
6813	2021-07-17	0	c(1729540.5688973, 1710074.72213457, 2919319.82690274, 2929319.80980757)
6813	2021-07-17	0	c(1707877.11314827, 1725075.42073582, 2952763.41365947, 2966226.21859092)
6815	2021-07-17	0	c(1715949.19226443, 1696647.93579368, 3060009.0458085, 3069945.4034366)
6838	2021-07-17	0	c(1718255.15343204, 1715949.19226443, 3036567.11579837, 3060009.0458085)
6739	2021-07-17	0	c(1651612.38074995, 1654032.64109341, 3337377.76834787, 3313982.88237885)
6838	2021-07-17	0	c(1737623.63822081, 1718255.15343204, 3026638.42070291, 3036567.11579837)
6792	2021-07-17	0	c(1675433.64017649, 1694470.4040868, 3280717.86826676, 3270870.70219223)
6813	2021-07-17	0	c(1746793.73897939, 1729540.5688973, 2932802.20495511, 2919319.82690274)
6813	2021-07-17	0	c(1725075.42073582, 1744526.10211516, 2966226.21859092, 2956265.14050544)
6791	2021-07-17	70642.4191242443	c(1701774.26413513, 1704176.94776432, 3200606.87787189, 3177180.36511603)
6816	2021-07-17	78974.6650490503	c(1704176.94776432, 1723373.95608852, 3177180.36511603, 3167313.92007403)
6817	2021-07-17	61566.61314290889	c(1718493.35719756, 1701774.26413513, 3214184.32307232, 3200606.87787189)
6864	2021-07-17	79007.87098518157	c(1723373.95608852, 1740149.61570137, 3167313.92007403, 3180913.52067583)
