hexid,population,infections,geometry,date,infectionsPC
3053,1049.651464179573,0.25450496113681864,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469773, -556321.379095491, -556321.379095492, -574141.105469774, 1360125.28338465, 1370413.50720373, 1390989.95484189, 1401278.17866097, 1390989.95484189, 1370413.50720373, 1360125.28338465))",2021-07-03,2.4246616121832823e-4
3054,1027.05220970004,0.05446004479581871,"list(c(-574141.105469773, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469773, 1421854.62629912, 1432142.8501182, 1452719.29775635, 1463007.52157543, 1452719.29775635, 1432142.8501182, 1421854.62629912))",2021-07-03,5.302558553642006e-5
3055,56.26865805319912,0.00432221344190874,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095492, -556321.37909549, -574141.105469774, 1483583.96921359, 1493872.19303266, 1514448.64067081, 1524736.86448989, 1514448.64067081, 1493872.19303267, 1483583.96921359))",2021-07-03,7.68138710154118e-5
3056,179.6574293744983,0.05841419170431028,"list(c(-574141.105469773, -591960.831844056, -591960.831844057, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469773, 1545313.31212805, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594713, 1545313.31212805))",2021-07-03,3.2514208795977553e-4
3057,1579.287337489916,0.5134927823999058,"list(c(-574141.105469774, -591960.831844056, -591960.831844057, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 1607042.65504251, 1617330.87886159, 1637907.32649974, 1648195.55031882, 1637907.32649974, 1617330.87886159, 1607042.65504251))",2021-07-03,3.251420879597755e-4
3058,8665.44877839877,2.902598877127978,"list(c(-574141.105469774, -591960.831844057, -591960.831844057, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 1668771.99795698, 1679060.22177605, 1699636.66941421, 1709924.89323329, 1699636.66941421, 1679060.22177606, 1668771.99795698))",2021-07-03,3.349623258247832e-4
3059,683.6284133076272,0.03234878645240374,"list(c(-574141.105469774, -591960.831844057, -591960.831844056, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 1730501.34087144, 1740789.56469052, 1761366.01232868, 1771654.23614775, 1761366.01232868, 1740789.56469052, 1730501.34087144))",2021-07-03,4.7319253885146886e-5
3060,438.2237971937349,0.02073642311792346,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 1792230.68378591, 1802518.90760499, 1823095.35524314, 1833383.57906221, 1823095.35524314, 1802518.90760499, 1792230.68378591))",2021-07-03,4.7319253885146886e-5
3061,646.7404821243572,0.01957037565190072,"list(c(-574141.105469773, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469773, 1853960.02670038, 1864248.25051945, 1884824.69815761, 1895112.92197668, 1884824.69815761, 1864248.25051945, 1853960.02670038))",2021-07-03,3.026001339458085e-5
3062,4816.626003355388,0.14575116737822044,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469773, -556321.379095491, -556321.379095492, -574141.105469774, 1915689.36961484, 1925977.59343392, 1946554.04107207, 1956842.26489115, 1946554.04107207, 1925977.59343391, 1915689.36961484))",2021-07-03,3.0260013394580843e-5
3063,1620.178157559204,0.24395120542449772,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469773, -556321.379095492, -556321.379095492, -574141.105469774, 1977418.7125293, 1987706.93634838, 2008283.38398653, 2018571.60780561, 2008283.38398653, 1987706.93634837, 1977418.7125293))",2021-07-03,1.5057060502038236e-4
3067,181.5582108598415,0.01789581023632734,"list(c(-574141.105469773, -591960.831844056, -591960.831844055, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469773, 2224336.08418716, 2234624.30800623, 2255200.75564439, 2265488.97946346, 2255200.75564439, 2234624.30800623, 2224336.08418716))",2021-07-03,9.856789264211508e-5
3068,513.6283985844459,0.07594090327441973,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469773, -556321.379095491, -556321.379095491, -574141.105469774, 2286065.42710162, 2296353.6509207, 2316930.09855885, 2327218.32237794, 2316930.09855885, 2296353.6509207, 2286065.42710162))",2021-07-03,1.478518389631726e-4
3069,114657.7400345128,23.993373684068583,"list(c(-574141.105469774, -591960.831844056, -591960.831844057, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 2347794.77001609, 2358082.99383516, 2378659.44147332, 2388947.6652924, 2378659.44147332, 2358082.99383517, 2347794.77001609))",2021-07-03,2.092608285916538e-4
3070,1759.1796718643711,0.7544182524444918,"list(c(-574141.105469773, -591960.831844056, -591960.831844056, -574141.105469773, -556321.379095492, -556321.379095492, -574141.105469773, 2409524.11293055, 2419812.33674963, 2440388.78438778, 2450677.00820686, 2440388.78438778, 2419812.33674962, 2409524.11293055))",2021-07-03,4.288466178357794e-4
3071,74.67459009709457,0.03202394540141219,"list(c(-574141.105469772, -591960.831844056, -591960.831844056, -574141.105469775, -556321.379095492, -556321.379095491, -574141.105469772, 2471253.45584502, 2481541.67966409, 2502118.12730225, 2512406.35112132, 2502118.12730225, 2481541.6796641, 2471253.45584502))",2021-07-03,4.288466178357794e-4
3072,153.11905877497898,0,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095491, -556321.37909549, -574141.105469774, 2532982.79875947, 2543271.02257855, 2563847.47021671, 2574135.69403578, 2563847.47021671, 2543271.02257857, 2532982.79875947))",2021-07-03,0
3073,2233.271690321819,0.16592204077608072,"list(c(-574141.105469774, -591960.831844055, -591960.831844057, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 2594712.14167395, 2605000.36549303, 2625576.81313117, 2635865.03695026, 2625576.81313118, 2605000.36549302, 2594712.14167395))",2021-07-03,7.429550174979875e-5
3074,233.867133560298,0.00787746939783729,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095491, -556321.379095491, -574141.105469774, 2656441.48458841, 2666729.70840748, 2687306.15604564, 2697594.37986472, 2687306.15604564, 2666729.70840749, 2656441.48458841))",2021-07-03,3.368352481990054e-5
3075,111.4034792825779,0.00562869278915698,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095492, -556321.379095491, -574141.105469774, 2718170.82750287, 2728459.05132195, 2749035.49896011, 2759323.72277918, 2749035.4989601, 2728459.05132195, 2718170.82750287))",2021-07-03,5.0525287229850806e-5
3076,16629.12268541839,4.554798337306622,"list(c(-574141.105469773, -591960.831844056, -591960.831844056, -574141.105469773, -556321.379095491, -556321.379095491, -574141.105469773, 2779900.17041734, 2790188.39423641, 2810764.84187457, 2821053.06569365, 2810764.84187457, 2790188.39423641, 2779900.17041734))",2021-07-03,2.739049090846263e-4
3077,646.7392189238785,0.17714504696080718,"list(c(-574141.105469774, -591960.831844056, -591960.831844056, -574141.105469774, -556321.379095492, -556321.379095491, -574141.105469774, 2841629.5133318, 2851917.73715088, 2872494.18478903, 2882782.40860811, 2872494.18478903, 2851917.73715088, 2841629.5133318))",2021-07-03,2.739049090846263e-4
3078,21.903808691165143,0.00165056743693933,"list(c(-574141.105469774, -591960.831844056, -591960.831844055, -574141.105469773, -556321.379095492, -556321.379095492, -574141.105469774, 2903358.85624626, 2913647.08006535, 2934223.5277035, 2944511.75152258, 2934223.5277035, 2913647.08006534, 2903358.85624626))",2021-07-03,7.535527086689203e-5
3079,12.743945354424952,0.00423381358629133,"list(c(-556321.379095491, -574141.105469774, -574141.105469773, -556321.379095491, -538501.65272121, -538501.652721209, -556321.379095491, 773696.52569725, 783984.749516316, 804561.197154477, 814849.420973558, 804561.197154476, 783984.749516324, 773696.52569725))",2021-07-03,3.322215741313791e-4
3080,256.0965662246444,0.10305509310360564,"list(c(-556321.379095492, -574141.105469774, -574141.105469774, -556321.379095492, -538501.652721209, -538501.652721209, -556321.379095492, 835425.868611705, 845714.092430792, 866290.540068942, 876578.763888016, 866290.540068942, 845714.092430788, 835425.868611705))",2021-07-03,4.024071646989875e-4
3081,850.792001831634,0.07287322181554216,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 897155.211526172, 907443.435345248, 928019.882983406, 938308.106802484, 928019.882983403, 907443.43534525, 897155.211526172))",2021-07-03,8.565339314269116e-5
3082,342.5199130501751,0.03911732369558272,"list(c(-556321.379095491, -574141.105469774, -574141.105469773, -556321.379095491, -538501.65272121, -538501.652721209, -556321.379095491, 958884.554440635, 969172.778259718, 989749.225897871, 1000037.44971695, 989749.225897869, 969172.778259715, 958884.554440635))",2021-07-03,1.1420452419025488e-4
3083,925.152323190505,0.00893711758406704,"list(c(-556321.379095492, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095492, 1020613.8973551, 1030902.12117418, 1051478.56881234, 1061766.79263141, 1051478.56881234, 1030902.12117418, 1020613.8973551))",2021-07-03,9.66015796538916e-6
3084,11438.20400356836,0.24032631164369544,"list(c(-556321.379095492, -574141.105469773, -574141.105469774, -556321.379095492, -538501.652721209, -538501.652721209, -556321.379095492, 1082343.24026957, 1092631.46408864, 1113207.9117268, 1123496.13554588, 1113207.9117268, 1092631.46408864, 1082343.24026957))",2021-07-03,2.101084327301045e-5
3085,66902.49875611198,38.82905347548891,"list(c(-556321.379095491, -574141.105469773, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 1144072.58318403, 1154360.80700311, 1174937.25464127, 1185225.47846034, 1174937.25464127, 1154360.80700311, 1144072.58318403))",2021-07-03,5.803827091277607e-4
3086,2218.5024262089,1.2875804483296316,"list(c(-556321.379095492, -574141.105469774, -574141.105469773, -556321.379095492, -538501.652721209, -538501.65272121, -556321.379095492, 1205801.9260985, 1216090.14991757, 1236666.59755573, 1246954.8213748, 1236666.59755573, 1216090.14991757, 1205801.9260985))",2021-07-03,5.803827091277608e-4
3087,2875.067489468619,0.29771969494928896,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 1267531.26901296, 1277819.49283204, 1298395.94047019, 1308684.16428927, 1298395.94047019, 1277819.49283204, 1267531.26901296))",2021-07-03,1.0355224565678444e-4
3088,4200.309892034935,2.036866030898163,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095492, -538501.652721209, -538501.652721209, -556321.379095491, 1329260.61192743, 1339548.8357465, 1360125.28338465, 1370413.50720373, 1360125.28338466, 1339548.8357465, 1329260.61192743))",2021-07-03,4.849323224366565e-4
3089,1076.91694409281,0.5784101609468552,"list(c(-556321.379095491, -574141.105469773, -574141.105469773, -556321.379095491, -538501.65272121, -538501.65272121, -556321.379095491, 1390989.95484189, 1401278.17866097, 1421854.62629912, 1432142.8501182, 1421854.62629912, 1401278.17866096, 1390989.95484189))",2021-07-03,5.370982081019306e-4
3090,310.2508374752816,0.2514835894965591,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.37909549, -538501.652721209, -538501.652721209, -556321.379095491, 1452719.29775635, 1463007.52157543, 1483583.96921359, 1493872.19303267, 1483583.96921359, 1463007.52157543, 1452719.29775635))",2021-07-03,8.105815009011711e-4
3091,424.4649307566489,0.17973385484825985,"list(c(-556321.379095492, -574141.105469774, -574141.105469773, -556321.379095491, -538501.652721209, -538501.652721208, -556321.379095492, 1514448.64067081, 1524736.86448989, 1545313.31212805, 1555601.53594713, 1545313.31212805, 1524736.8644899, 1514448.64067081))",2021-07-03,4.2343628842992335e-4
3092,853.3625280795499,0.1387320370832087,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.65272121, -538501.652721209, -556321.379095491, 1576177.98358528, 1586466.20740436, 1607042.65504251, 1617330.87886159, 1607042.65504251, 1586466.20740436, 1576177.98358528))",2021-07-03,1.6257104397988774e-4
3093,65.57180577901079,0.02132015384228043,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.65272121, -556321.379095491, 1637907.32649974, 1648195.55031882, 1668771.99795698, 1679060.22177606, 1668771.99795698, 1648195.55031882, 1637907.32649974))",2021-07-03,3.251420879597755e-4
3094,167.36922676018088,0.05606238546708573,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.65272121, -538501.652721209, -556321.379095491, 1699636.66941421, 1709924.89323329, 1730501.34087144, 1740789.56469052, 1730501.34087144, 1709924.89323329, 1699636.66941421))",2021-07-03,3.349623258247832e-4
3095,856.8329657536781,0.04054469664366166,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 1761366.01232868, 1771654.23614775, 1792230.68378591, 1802518.90760499, 1792230.68378591, 1771654.23614776, 1761366.01232868))",2021-07-03,4.731925388514689e-5
3096,1319.565196292395,0.18194226047168233,"list(c(-556321.379095491, -574141.105469774, -574141.105469773, -556321.379095491, -538501.65272121, -538501.652721209, -556321.379095491, 1823095.35524314, 1833383.57906221, 1853960.02670038, 1864248.25051945, 1853960.02670037, 1833383.57906222, 1823095.35524314))",2021-07-03,1.3788046318809305e-4
3097,817.8729554568669,0.01649923105812681,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095492, -538501.652721209, -538501.65272121, -556321.379095491, 1884824.69815761, 1895112.92197668, 1915689.36961484, 1925977.59343391, 1915689.36961483, 1895112.92197668, 1884824.69815761))",2021-07-03,2.0173342263053895e-5
3098,1582.250901751448,0.06383857797411525,"list(c(-556321.379095491, -574141.105469773, -574141.105469774, -556321.379095492, -538501.652721209, -538501.652721209, -556321.379095491, 1946554.04107207, 1956842.26489115, 1977418.7125293, 1987706.93634837, 1977418.7125293, 1956842.26489115, 1946554.04107207))",2021-07-03,4.03466845261078e-5
3099,1266.704228979085,0.11144328994524,"list(c(-556321.379095492, -574141.105469773, -574141.105469774, -556321.379095491, -538501.65272121, -538501.65272121, -556321.379095492, 2008283.38398653, 2018571.60780561, 2039148.05544377, 2049436.27926285, 2039148.05544376, 2018571.60780561, 2008283.38398653))",2021-07-03,8.797893572602899e-5
3103,1605.3607319263408,0.15823702427638284,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 2255200.75564439, 2265488.97946346, 2286065.42710162, 2296353.6509207, 2286065.42710163, 2265488.97946346, 2255200.75564439))",2021-07-03,9.856789264211508e-5
3104,743.145715585636,0.06500672896163344,"list(c(-556321.379095491, -574141.105469773, -574141.105469774, -556321.379095491, -538501.65272121, -538501.652721209, -556321.379095491, 2316930.09855885, 2327218.32237794, 2347794.77001609, 2358082.99383517, 2347794.77001608, 2327218.32237793, 2316930.09855885))",2021-07-03,8.747507736138246e-5
3105,257.9557183975493,0.00330392313817373,"list(c(-556321.379095491, -574141.105469774, -574141.105469773, -556321.379095492, -538501.65272121, -538501.652721209, -556321.379095491, 2378659.44147332, 2388947.6652924, 2409524.11293055, 2419812.33674962, 2409524.11293055, 2388947.66529239, 2378659.44147332))",2021-07-03,1.2808101943612972e-5
3106,60.123505425395926,0.03867564293116826,"list(c(-556321.379095492, -574141.105469773, -574141.105469772, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095492, 2440388.78438778, 2450677.00820686, 2471253.45584502, 2481541.6796641, 2471253.45584502, 2450677.00820686, 2440388.78438778))",2021-07-03,6.43269926753669e-4
3107,122.3158905110694,0,"list(c(-556321.379095492, -574141.105469775, -574141.105469774, -556321.37909549, -538501.65272121, -538501.65272121, -556321.379095492, 2502118.12730225, 2512406.35112132, 2532982.79875947, 2543271.02257857, 2532982.79875947, 2512406.35112132, 2502118.12730225))",2021-07-03,0
3108,609.4901713888873,0,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 2563847.47021671, 2574135.69403578, 2594712.14167395, 2605000.36549302, 2594712.14167394, 2574135.6940358, 2563847.47021671))",2021-07-03,0
3109,258.5913982792121,0.00871026978215062,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 2625576.81313118, 2635865.03695026, 2656441.48458841, 2666729.70840749, 2656441.48458841, 2635865.03695026, 2625576.81313118))",2021-07-03,3.368352481990054e-5
3110,228.2978764378139,0.00768987718732369,"list(c(-556321.379095491, -574141.105469774, -574141.105469774, -556321.379095491, -538501.652721209, -538501.65272121, -556321.379095491, 2687306.15604564, 2697594.37986472, 2718170.82750287, 2728459.05132195, 2718170.82750287, 2697594.37986472, 2687306.15604564))",2021-07-03,3.368352481990054e-5
3111,2965.2337857085213,0.23974001480055987,"list(c(-556321.379095492, -574141.105469774, -574141.105469773, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095492, 2749035.4989601, 2759323.72277918, 2779900.17041734, 2790188.39423641, 2779900.17041734, 2759323.72277919, 2749035.4989601))",2021-07-03,8.085029111567192e-5
3112,3873.426537293619,0.5304752717716938,"list(c(-556321.379095491, -574141.105469773, -574141.105469774, -556321.379095491, -538501.652721209, -538501.652721209, -556321.379095491, 2810764.84187457, 2821053.06569365, 2841629.5133318, 2851917.73715088, 2841629.5133318, 2821053.06569364, 2810764.84187457))",2021-07-03,1.3695245454231318e-4
3113,1220.879266621876,0.09199968783206396,"list(c(-556321.379095492, -574141.105469774, -574141.105469774, -556321.379095492, -538501.652721209, -538501.652721209, -556321.379095492, 2872494.18478903, 2882782.40860811, 2903358.85624626, 2913647.08006534, 2903358.85624626, 2882782.40860811, 2872494.18478903))",2021-07-03,7.535527086689203e-5
3114,34.00548703634836,0.01129735643231986,"list(c(-538501.652721209, -556321.379095492, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346927, -538501.652721209, 742831.854240012, 753120.078059084, 773696.52569725, 783984.749516324, 773696.525697245, 753120.078059087, 742831.854240012))",2021-07-03,3.3222157413137916e-4
3115,41.97007002602944,0.01688905688139247,"list(c(-538501.65272121, -556321.379095491, -556321.379095492, -538501.652721209, -520681.926346927, -520681.926346926, -538501.65272121, 804561.197154476, 814849.420973558, 835425.868611705, 845714.092430788, 835425.868611705, 814849.420973556, 804561.197154476))",2021-07-03,4.0240716469898755e-4
3116,64.46337392296607,0.01729368235151428,"list(c(-538501.652721209, -556321.379095492, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346927, -538501.652721209, 866290.540068942, 876578.763888016, 897155.211526172, 907443.43534525, 897155.211526172, 876578.763888018, 866290.540068942))",2021-07-03,2.682714431326584e-4
3117,160.82072106797818,0.0137748404471266,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346926, -538501.652721209, 928019.882983403, 938308.106802484, 958884.554440635, 969172.778259715, 958884.554440636, 938308.106802485, 928019.882983403))",2021-07-03,8.565339314269115e-5
3118,6289.952391850158,0.24304773480019964,"list(c(-538501.65272121, -556321.379095491, -556321.379095492, -538501.652721209, -520681.926346926, -520681.926346926, -538501.65272121, 989749.225897869, 1000037.44971695, 1020613.8973551, 1030902.12117418, 1020613.8973551, 1000037.44971695, 989749.225897869))",2021-07-03,3.864063186155664e-5
3119,916.555446507158,0.03541628158918777,"list(c(-538501.652721209, -556321.379095491, -556321.379095492, -538501.652721209, -520681.926346927, -520681.926346926, -538501.652721209, 1051478.56881234, 1061766.79263141, 1082343.24026957, 1092631.46408864, 1082343.24026957, 1061766.79263141, 1051478.56881234))",2021-07-03,3.864063186155665e-5
3120,3530.0742523534,0.04944655790552454,"list(c(-538501.652721209, -556321.379095492, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346927, -538501.652721209, 1113207.9117268, 1123496.13554588, 1144072.58318403, 1154360.80700311, 1144072.58318403, 1123496.13554587, 1113207.9117268))",2021-07-03,1.4007228848673632e-5
3121,234459.02369101523,10.41677413260045,"list(c(-538501.652721209, -556321.379095491, -556321.379095492, -538501.65272121, -520681.926346927, -520681.926346927, -538501.652721209, 1174937.25464127, 1185225.47846034, 1205801.9260985, 1216090.14991757, 1205801.9260985, 1185225.47846034, 1174937.25464127))",2021-07-03,4.4428975130120506e-5
3122,25339.086592732787,2.2515792960969896,"list(c(-538501.652721209, -556321.379095492, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.652721209, 1236666.59755573, 1246954.8213748, 1267531.26901296, 1277819.49283204, 1267531.26901296, 1246954.82137481, 1236666.59755573))",2021-07-03,8.8857950260241e-5
3123,1760.151076886844,0.18226759670684017,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346926, -538501.652721209, 1298395.94047019, 1308684.16428927, 1329260.61192743, 1339548.8357465, 1329260.61192742, 1308684.16428927, 1298395.94047019))",2021-07-03,1.0355224565678444e-4
3124,74850.4788705094,30.15154355769151,"list(c(-538501.652721209, -556321.379095492, -556321.379095491, -538501.65272121, -520681.926346927, -520681.926346927, -538501.652721209, 1360125.28338466, 1370413.50720373, 1390989.95484189, 1401278.17866096, 1390989.95484189, 1370413.50720373, 1360125.28338466))",2021-07-03,4.02823656076448e-4
3125,18339.93753398732,11.149510569549872,"list(c(-538501.65272121, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.65272121, 1421854.62629912, 1432142.8501182, 1452719.29775635, 1463007.52157543, 1452719.29775635, 1432142.85011821, 1421854.62629912))",2021-07-03,6.079361256758782e-4
3126,2026.17467832086,0.10261453481551984,"list(c(-538501.652721209, -556321.37909549, -556321.379095492, -538501.652721208, -520681.926346927, -520681.926346926, -538501.652721209, 1483583.96921359, 1493872.19303267, 1514448.64067081, 1524736.8644899, 1514448.64067081, 1493872.19303266, 1483583.96921359))",2021-07-03,5.0644466103267566e-5
3127,152.777997691735,0.09934911432760896,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.652721209, 1545313.31212805, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594713, 1545313.31212805))",2021-07-03,6.502841759195511e-4
3128,104.1883087510848,0.05081400637248819,"list(c(-538501.65272121, -556321.379095491, -556321.379095491, -538501.65272121, -520681.926346926, -520681.926346927, -538501.65272121, 1607042.65504251, 1617330.87886159, 1637907.32649974, 1648195.55031882, 1637907.32649975, 1617330.87886159, 1607042.65504251))",2021-07-03,4.877131319396632e-4
3129,1936.7907241834837,0.13466893234749294,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346927, -538501.652721209, 1668771.99795698, 1679060.22177606, 1699636.66941421, 1709924.89323329, 1699636.66941421, 1679060.22177605, 1668771.99795698))",2021-07-03,6.953199985210945e-5
3130,147.0504378397463,0.01167091626032065,"list(c(-538501.65272121, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.65272121, 1730501.34087144, 1740789.56469052, 1761366.01232868, 1771654.23614776, 1761366.01232868, 1740789.56469052, 1730501.34087144))",2021-07-03,7.936675627609809e-5
3131,5152.417817273086,0.24380856681789953,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.652721209, 1792230.68378591, 1802518.90760499, 1823095.35524314, 1833383.57906222, 1823095.35524314, 1802518.90760499, 1792230.68378591))",2021-07-03,4.7319253885146886e-5
3132,492.4630302889582,0.06790103071925344,"list(c(-538501.65272121, -556321.379095491, -556321.379095491, -538501.65272121, -520681.926346927, -520681.926346926, -538501.65272121, 1853960.02670037, 1864248.25051945, 1884824.69815761, 1895112.92197668, 1884824.6981576, 1864248.25051945, 1853960.02670037))",2021-07-03,1.3788046318809305e-4
3133,432.6120649801868,0.04342577357545579,"list(c(-538501.652721209, -556321.379095492, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346927, -538501.652721209, 1915689.36961483, 1925977.59343391, 1946554.04107207, 1956842.26489115, 1946554.04107207, 1925977.59343391, 1915689.36961483))",2021-07-03,1.0038040334692156e-4
3134,834.338768774379,0.12562689320631917,"list(c(-538501.652721209, -556321.379095492, -556321.379095492, -538501.65272121, -520681.926346927, -520681.926346927, -538501.652721209, 1977418.7125293, 1987706.93634837, 2008283.38398653, 2018571.60780561, 2008283.38398653, 1987706.93634838, 1977418.7125293))",2021-07-03,1.5057060502038236e-4
3138,6013.077128606929,0.6550517853996778,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.652721209, 2224336.08418716, 2234624.30800623, 2255200.75564439, 2265488.97946346, 2255200.75564439, 2234624.30800624, 2224336.08418716))",2021-07-03,1.0893786515448138e-4
3139,263.38006620683984,0.03455878750033402,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346927, -538501.652721209, 2286065.42710163, 2296353.6509207, 2316930.09855885, 2327218.32237793, 2316930.09855885, 2296353.6509207, 2286065.42710163))",2021-07-03,1.3121261604207368e-4
3140,1690.037822771485,0.3536587151443955,"list(c(-538501.65272121, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346926, -520681.926346926, -538501.65272121, 2347794.77001608, 2358082.99383517, 2378659.44147332, 2388947.66529239, 2378659.44147333, 2358082.99383517, 2347794.77001608))",2021-07-03,2.092608285916538e-4
3141,166.2117839256053,0.07127936138094719,"list(c(-538501.65272121, -556321.379095492, -556321.379095492, -538501.652721209, -520681.926346927, -520681.926346926, -538501.65272121, 2409524.11293055, 2419812.33674962, 2440388.78438778, 2450677.00820686, 2440388.78438778, 2419812.33674963, 2409524.11293055))",2021-07-03,4.2884661783577937e-4
3142,87.28208639950671,0.0561459413251181,"list(c(-538501.652721209, -556321.379095491, -556321.379095492, -538501.65272121, -520681.926346926, -520681.926346926, -538501.652721209, 2471253.45584502, 2481541.6796641, 2502118.12730225, 2512406.35112132, 2502118.12730225, 2481541.67966409, 2471253.45584502))",2021-07-03,6.432699267536691e-4
3143,169.8675595298259,0,"list(c(-538501.65272121, -556321.37909549, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346927, -538501.65272121, 2532982.79875947, 2543271.02257857, 2563847.47021671, 2574135.6940358, 2563847.47021671, 2543271.02257856, 2532982.79875947))",2021-07-03,0
3144,278.2848451440482,0.01487943686182647,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346927, -538501.652721209, 2594712.14167394, 2605000.36549302, 2625576.81313118, 2635865.03695026, 2625576.81313117, 2605000.36549301, 2594712.14167394))",2021-07-03,5.346836926791487e-5
3145,3883.987584581021,0.19623958830813057,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.65272121, -520681.926346926, -520681.926346926, -538501.652721209, 2656441.48458841, 2666729.70840749, 2687306.15604564, 2697594.37986472, 2687306.15604564, 2666729.70840749, 2656441.48458841))",2021-07-03,5.052528722985081e-5
3146,437.5158376124194,0.02210561336297625,"list(c(-538501.652721209, -556321.379095491, -556321.379095492, -538501.652721209, -520681.926346926, -520681.926346927, -538501.652721209, 2718170.82750287, 2728459.05132195, 2749035.4989601, 2759323.72277919, 2749035.4989601, 2728459.05132195, 2718170.82750287))",2021-07-03,5.052528722985082e-5
3147,584.9024274121163,0.160207646203693,"list(c(-538501.652721209, -556321.379095491, -556321.379095491, -538501.652721209, -520681.926346927, -520681.926346926, -538501.652721209, 2779900.17041734, 2790188.39423641, 2810764.84187457, 2821053.06569364, 2810764.84187457, 2790188.39423642, 2779900.17041734))",2021-07-03,2.7390490908462637e-4
