hexid	date	distToFront	geometry
3865	2020-10-05	0	c(14928.4387657876, 806.55852766434, 4684432.05263068, 4697079.94262881)
3865	2020-10-05	0	c(30652.761523573, 14928.4387657876, 4695015.74873974, 4684432.05263068)
3865	2020-10-05	0	c(32210.5659907594, 30652.761523573, 4718214.59757636, 4695015.74873974)
3902	2020-10-05	18889.358509279344	c(47839.3682507286, 32210.5659907594, 4728829.04433796, 4718214.59757636)
3976	2020-10-05	0	c(61955.3317150969, 47839.3682507286, 4716277.25401288, 4728829.04433796)
3976	2020-10-05	0	c(77533.4074058292, 61955.3317150969, 4726955.1520851, 4716277.25401288)
3976	2020-10-05	0	c(78950.141090271, 77533.4074058292, 4750152.39055429, 4726955.1520851)
4014	2020-10-05	18821.889852588556	c(94431.9339178937, 78950.141090271, 4760861.37138569, 4750152.39055429)
4088	2020-10-05	0	c(108542.694945805, 94431.9339178937, 4748405.45067158, 4760861.37138569)
4088	2020-10-05	0	c(123973.722558895, 108542.694945805, 4759177.9314701, 4748405.45067158)
4088	2020-10-05	0	c(125247.872499233, 123973.722558895, 4782374.14107703, 4759177.9314701)
4126	2020-10-05	0	c(140581.828140515, 125247.872499233, 4793178.00256093, 4782374.14107703)
4095	2020-10-05	17911.86199265616	c(153130.975326342, 151755.689657655, 5269564.52099216, 5246361.94716863)
4132	2020-10-05	0	c(151755.689657655, 164771.754204746, 5246361.94716863, 5233967.30717381)
4133	2020-10-05	0	c(167413.9081906, 153130.975326342, 5280373.43531503, 5269564.52099216)
4126	2020-10-05	0	c(141812.895889598, 140581.828140515, 4816374.33194332, 4793178.00256093)
4164	2020-10-05	0	c(157049.136918752, 141812.895889598, 4827209.76152302, 4816374.33194332)
4130	2020-10-05	18216.044013818668	c(156953.061311274, 155665.842732303, 5094757.20924831, 5071556.73566706)
4167	2020-10-05	0	c(155665.842732303, 169126.05890308, 5071556.73566706, 5059192.98298493)
4168	2020-10-05	0	c(171594.870328797, 156953.061311274, 5105594.26088645, 5094757.20924831)
4131	2020-10-05	18094.0779424259	c(160842.071610002, 159541.192809573, 5164360.70366974, 5141159.19329952)
4168	2020-10-05	0	c(159541.192809573, 172835.849644356, 5141159.19329952, 5128795.47912993)
4169	2020-10-05	0	c(175330.873755406, 160842.071610002, 5175199.07388754, 5164360.70366974)
4132	2020-10-05	0	c(164771.754204746, 163457.369552187, 5233967.30717381, 5210764.76071201)
4169	2020-10-05	0	c(163457.369552187, 176584.88568203, 5210764.76071201, 5198401.45021405)
4133	2020-10-05	0	c(168741.642668236, 167413.9081906, 5303577.01667366, 5280373.43531503)
4171	2020-10-05	0	c(182919.281328391, 168741.642668236, 5314419.11572023, 5303577.01667366)
4134	2020-10-05	17724.284848758114	c(172751.265634738, 171410.338999421, 5373189.82759024, 5349985.21302692)
4171	2020-10-05	0	c(171410.338999421, 184198.91076354, 5349985.21302692, 5337623.8042916)
4172	2020-10-05	0	c(186770.785294785, 172751.265634738, 5384034.33504339, 5373189.82759024)
4135	2020-10-05	17662.14277247468	c(176800.146852673, 175446.187349795, 5442805.73385261, 5419600.08827396)
4172	2020-10-05	0	c(175446.187349795, 188062.996469359, 5419600.08827396, 5407240.17666604)
4164	2020-10-05	0	c(158236.531018437, 157049.136918752, 4850406.34731406, 4827209.76152302)
4202	2020-10-05	0	c(173374.412379464, 158236.531018437, 4861273.51869588, 4850406.34731406)
4165	2020-10-05	18515.484100710062	c(161825.967228764, 160624.961880898, 4919998.41842749, 4896800.6756138)
4202	2020-10-05	0	c(160624.961880898, 174517.543927781, 4896800.6756138, 4884470.49007188)
4203	2020-10-05	0	c(176816.804228134, 161825.967228764, 4930865.70684467, 4919998.41842749)
4166	2020-10-05	18395.46963585682	c(165455.953156889, 164241.478758581, 4989593.96292392, 4966395.06199149)
4203	2020-10-05	0	c(164241.478758581, 177972.902761627, 4966395.06199149, 4954063.95249767)
4204	2020-10-05	0	c(180297.960607442, 165455.953156889, 5000461.71880825, 4989593.96292392)
4167	2020-10-05	0	c(169126.05890308, 167898.259303595, 5059192.98298493, 5035992.92339112)
4204	2020-10-05	0	c(167898.259303595, 181466.889348827, 5035992.92339112, 5023661.23958666)
4168	2020-10-05	0	c(172835.849644356, 171594.870328797, 5128795.47912993, 5105594.26088645)
4169	2020-10-05	0	c(176584.88568203, 175330.873755406, 5198401.45021405, 5175199.07388754)
4171	2020-10-05	0	c(184198.91076354, 182919.281328391, 5337623.8042916, 5314419.11572023)
4172	2020-10-05	0	c(188062.996469359, 186770.785294785, 5407240.17666604, 5384034.33504339)
4202	2020-10-05	0	c(174517.543927781, 173374.412379464, 4884470.49007188, 4861273.51869588)
4203	2020-10-05	0	c(177972.902761627, 176816.804228134, 4954063.95249767, 4930865.70684467)
4204	2020-10-05	0	c(181466.889348827, 180297.960607442, 5023661.23958666, 5000461.71880825)
5707	2020-10-05	0	c(831334.993115906, 830096.546916202, 5070850.43132069, 5094051.0579179)
5707	2020-10-05	0	c(846054.661797812, 831334.993115906, 5060016.35389763, 5070850.43132069)
5707	2020-10-05	0	c(830096.546916202, 843472.148279218, 5094051.0579179, 5106417.27507345)
5736	2020-10-05	0	c(843472.148279218, 842174.01885915, 5106417.27507345, 5129618.24935651)
5736	2020-10-05	0	c(842174.01885915, 855439.849598103, 5129618.24935651, 5142016.23187729)
5707	2020-10-05	18276.92205251905	c(859486.430059474, 846054.661797812, 5072414.47302264, 5060016.35389763)
5765	2020-10-05	23241.292271976337	c(874258.62397385, 859486.430059474, 5061644.54286264, 5072414.47302264)
5736	2020-10-05	0	c(855439.849598103, 870060.324803528, 5142016.23187729, 5131245.23669869)
5793	2020-10-05	18159.642958216908	c(870060.324803528, 883272.53821247, 5131245.23669869, 5143706.91368603)
5765	2020-10-05	23241.292271976337	c(887637.485845674, 874258.62397385, 5074106.54822189, 5061644.54286264)
5821	2020-10-05	23247.57040267834	c(902462.239969876, 887637.485845674, 5063400.84429545, 5074106.54822189)
5847	2020-10-05	0	c(903956.98439082, 902462.239969876, 5040201.37730279, 5063400.84429545)
5847	2020-10-05	0	c(918882.943715455, 903956.98439082, 5029528.12531369, 5040201.37730279)
5793	2020-10-05	23246.76320375944	c(883272.53821247, 897945.964402817, 5143706.91368603, 5133000.22143151)
5848	2020-10-05	23253.05151183406	c(897945.964402817, 911104.476485777, 5133000.22143151, 5145525.63191698)
5847	2020-10-05	0	c(932265.587023539, 918882.943715455, 5042086.20609643, 5029528.12531369)
5895	2020-10-05	0	c(947243.97872962, 932265.587023539, 5031477.25383784, 5042086.20609643)
5848	2020-10-05	23253.05151183406	c(911104.476485777, 925830.87835036, 5145525.63191698, 5134883.33503981)
5896	2020-10-05	27907.42384993311	c(925830.87835036, 938935.600172526, 5134883.33503981, 5147472.52199796)
5895	2020-10-05	0	c(960573.895898359, 947243.97872962, 5044099.45778691, 5031477.25383784)
5938	2020-10-05	0	c(975604.769503815, 960573.895898359, 5033554.89483882, 5044099.45778691)
5896	2020-10-05	18177.541963935295	c(938935.600172526, 953715.005348702, 5147472.52199796, 5136894.71855157)
5939	2020-10-05	0	c(953715.005348702, 966765.84296564, 5136894.71855157, 5149547.72883952)
5939	2020-10-05	0	c(966765.84296564, 981598.281966391, 5149547.72883952, 5139034.52253634)
5939	2020-10-05	0	c(981598.281966391, 983428.825728612, 5139034.52253634, 5115836.45142798)
5960	2020-10-05	0	c(983428.825728612, 998363.046389076, 5115836.45142798, 5105355.98119037)
5960	2020-10-05	0	c(998363.046389076, 1000237.10170703, 5105355.98119037, 5082157.94239155)
5983	2020-10-05	0	c(1000237.10170703, 1015272.50777158, 5082157.94239155, 5071710.04819669)
1373	2020-10-06	27182.530447836896	c(-1040016.43209495, -1033351.74537515, 5627878.10172332, 5650821.59817695)
1373	2020-10-06	18144.566287436926	c(-1030192.38961903, -1040016.43209495, 5612612.72283877, 5627878.10172332)
1400	2020-10-06	18144.566287436926	c(-1036768.96328473, -1030192.38961903, 5589648.06146561, 5612612.72283877)
1400	2020-10-06	18205.882313318994	c(-1026806.61629611, -1036768.96328473, 5574399.19549213, 5589648.06146561)
1427	2020-10-06	18205.882313318994	c(-1033295.28241554, -1026806.61629611, 5551413.98650938, 5574399.19549213)
1427	2020-10-06	18266.896108621055	c(-1023195.33320812, -1033295.28241554, 5536182.5587857, 5551413.98650938)
1427	2020-10-06	0	c(-1006678.02594854, -1023195.33320812, 5543983.71602907, 5536182.5587857)
1482	2020-10-06	0	c(-996512.316647073, -1006678.02594854, 5528817.50218745, 5543983.71602907)
1482	2020-10-06	0	c(-980049.893140128, -996512.316647073, 5536693.06013482, 5528817.50218745)
1538	2020-10-06	0	c(-969818.793651695, -980049.893140128, 5521591.98083405, 5536693.06013482)
1566	2020-10-06	0	c(-975979.407159663, -969818.793651695, 5498569.09801602, 5521591.98083405)
1566	2020-10-06	0	c(-965612.742628434, -975979.407159663, 5483487.28545447, 5498569.09801602)
1566	2020-10-06	0	c(-949156.121735916, -965612.742628434, 5491474.21797714, 5483487.28545447)
1622	2020-10-06	0	c(-938725.082077758, -949156.121735916, 5476457.90376822, 5491474.21797714)
1622	2020-10-06	0	c(-922323.379714333, -938725.082077758, 5484518.2508268, 5476457.90376822)
1678	2020-10-06	0	c(-911828.314804335, -922323.379714333, 5469567.34533932, 5484518.2508268)
1678	2020-10-06	0	c(-895481.495230665, -911828.314804335, 5477700.75118872, 5469567.34533932)
1735	2020-10-06	18258.444645840384	c(-884922.747522592, -895481.495230665, 5462815.16513651, 5477700.75118872)
1763	2020-10-06	0	c(-890641.102162677, -884922.747522592, 5439751.88990482, 5462815.16513651)
1763	2020-10-06	0	c(-879949.484482839, -890641.102162677, 5424887.6796246, 5439751.88990482)
1763	2020-10-06	0	c(-863609.148224285, -879949.484482839, 5433130.66374609, 5424887.6796246)
1820	2020-10-06	18301.731510151574	c(-852854.82336695, -863609.148224285, 5418332.08006943, 5433130.66374609)
1848	2020-10-06	18361.213517237866	c(-858371.551131818, -852854.82336695, 5395247.11656013, 5418332.08006943)
1848	2020-10-06	18361.213517237866	c(-847485.765019445, -858371.551131818, 5380471.08225354, 5395247.11656013)
1876	2020-10-06	0	c(-852919.065449109, -847485.765019445, 5357371.95959819, 5380471.08225354)
1876	2020-10-06	0	c(-841902.597913053, -852919.065449109, 5342619.23619058, 5357371.95959819)
1904	2020-10-06	0	c(-847252.796329435, -841902.597913053, 5319506.49151337, 5342619.23619058)
1904	2020-10-06	0	c(-836106.438523262, -847252.796329435, 5304777.82426604, 5319506.49151337)
1932	2020-10-06	0	c(-841373.871205128, -836106.438523262, 5281651.98943943, 5304777.82426604)
1932	2020-10-06	0	c(-830098.4252941, -841373.871205128, 5266948.10715367, 5281651.98943943)
1932	2020-10-06	0	c(-813624.283899029, -830098.4252941, 5275411.90976193, 5266948.10715367)
1989	2020-10-06	0	c(-802289.019375603, -813624.283899029, 5260774.93359084, 5275411.90976193)
1989	2020-10-06	0	c(-785869.814321876, -802289.019375603, 5269309.51956449, 5260774.93359084)
2046	2020-10-06	0	c(-774475.020987086, -785869.814321876, 5254739.31515399, 5269309.51956449)
2046	2020-10-06	0	c(-758110.672678474, -774475.020987086, 5263344.37896725, 5254739.31515399)
2103	2020-10-06	0	c(-746656.632898798, -758110.672678474, 5248840.81355355, 5263344.37896725)
2103	2020-10-06	0	c(-730347.062010227, -746656.632898798, 5257516.05724729, 5248840.81355355)
2160	2020-10-06	0	c(-718834.050801375, -730347.062010227, 5243078.99974793, 5257516.05724729)
2160	2020-10-06	0	c(-702579.178382793, -718834.050801375, 5251824.13286387, 5243078.99974793)
2217	2020-10-06	18458.012638413504	c(-691007.463493063, -702579.178382793, 5237453.45396714, 5251824.13286387)
2217	2020-10-06	23611.157883989003	c(-674807.211071644, -691007.463493063, 5246268.19348203, 5237453.45396714)
2274	2020-10-06	23592.288913779776	c(-663177.053064861, -674807.211071644, 5231963.76573482, 5246268.19348203)
2302	2020-10-06	0	c(-667680.580534854, -663177.053064861, 5208805.30428942, 5231963.76573482)
2302	2020-10-06	0	c(-655925.923939482, -667680.580534854, 5194528.05567401, 5208805.30428942)
2302	2020-10-06	0	c(-639734.14692256, -655925.923939482, 5203448.25035512, 5194528.05567401)
2358	2020-10-06	0	c(-627921.90564035, -639734.14692256, 5189237.37811009, 5203448.25035512)
2358	2020-10-06	0	c(-611784.558599207, -627921.90564035, 5198226.39567589, 5189237.37811009)
2414	2020-10-06	0	c(-599914.97196758, -611784.558599207, 5184081.76829459, 5198226.39567589)
2441	2020-10-06	0	c(-604117.10833067, -599914.97196758, 5160909.91879233, 5184081.76829459)
2441	2020-10-06	0	c(-592125.054653146, -604117.10833067, 5146793.52783141, 5160909.91879233)
2441	2020-10-06	0	c(-575996.311698327, -592125.054653146, 5155886.89487208, 5146793.52783141)
2497	2020-10-06	0	c(-563947.735552475, -575996.311698327, 5141836.83849055, 5155886.89487208)
2525	2020-10-06	0	c(-567962.886938089, -563947.735552475, 5118655.88979566, 5141836.83849055)
2525	2020-10-06	0	c(-555793.270165878, -567962.886938089, 5104634.81987759, 5118655.88979566)
2553	2020-10-06	0	c(-559732.975115559, -555793.270165878, 5081447.27649524, 5104634.81987759)
2553	2020-10-06	0	c(-547443.160708973, -559732.975115559, 5067455.70715238, 5081447.27649524)
2553	2020-10-06	0	c(-531278.207060719, -547443.160708973, 5076688.59775732, 5067455.70715238)
2610	2020-10-06	18615.90705211596	c(-518933.252349569, -531278.207060719, 5062763.60409069, 5076688.59775732)
2639	2020-10-06	0	c(-522689.133309458, -518933.252349569, 5039569.15986789, 5062763.60409069)
2639	2020-10-06	0	c(-510225.411115104, -522689.133309458, 5025674.32811074, 5039569.15986789)
2639	2020-10-06	0	c(-494069.718092859, -510225.411115104, 5035010.22493654, 5025674.32811074)
2698	2020-10-06	0	c(-481551.623989141, -494069.718092859, 5021181.97970907, 5035010.22493654)
2698	2020-10-06	0	c(-465449.702770373, -481551.623989141, 5030584.7995546, 5021181.97970907)
2758	2020-10-06	0	c(-452877.417957096, -465449.702770373, 5016822.99053878, 5030584.7995546)
2758	2020-10-06	0	c(-436829.160026234, -452877.417957096, 5026292.52854698, 5016822.99053878)
2820	2020-10-06	0	c(-424202.85895577, -436829.160026234, 5012597.00860853, 5026292.52854698)
2820	2020-10-06	0	c(-408208.15755084, -424202.85895577, 5022133.06714993, 5012597.00860853)
2883	2020-10-06	18621.677838955045	c(-395528.008012799, -408208.15755084, 5008503.6924066, 5022133.06714993)
2883	2020-10-06	23427.378277309697	c(-379586.758209302, -395528.008012799, 5018106.08101096, 5008503.6924066)
2947	2020-10-06	23412.860112129216	c(-366852.921414474, -379586.758209302, 5004542.71089984, 5018106.08101096)
2947	2020-10-06	23412.860112129216	c(-350965.020208128, -366852.921414474, 5014211.24618831, 5004542.71089984)
3011	2020-10-06	23398.81705461211	c(-338177.650871679, -350965.020208128, 5000713.74353224, 5014211.24618831)
3011	2020-10-06	23398.81705461211	c(-322342.997260121, -338177.650871679, 5010448.24915005, 5000713.74353224)
3076	2020-10-06	23385.248862501467	c(-309502.243684066, -322342.997260121, 4997016.48022305, 5010448.24915005)
3076	2020-10-06	23385.248862501467	c(-293720.738747531, -309502.243684066, 5006816.78677267, 4997016.48022305)
3141	2020-10-06	23372.155297659425	c(-280826.742902496, -293720.738747531, 4993450.62136458, 5006816.78677267)
3202	2020-10-06	18750.52808653639	c(-281619.475980272, -278891.386251526, 4864094.29606191, 4887301.94884662)
3202	2020-10-06	18811.407853726043	c(-268327.454945605, -281619.475980272, 4850790.43882262, 4864094.29606191)
3232	2020-10-06	18866.717962926334	c(-270988.372833435, -268327.454945605, 4827580.99815498, 4850790.43882262)
3202	2020-10-06	18750.52808653639	c(-278891.386251526, -262975.362717166, 4887301.94884662, 4897204.8624976)
3233	2020-10-06	18684.314125011053	c(-262975.362717166, -260284.262129275, 4897204.8624976, 4920409.84528718)
3141	2020-10-06	23372.155297659425	c(-265098.28988352, -280826.742902496, 5003316.56633947, 4993450.62136458)
3204	2020-10-06	36352.266718675106	c(-252151.1874898, -265098.28988352, 4990015.87781969, 5003316.56633947)
3234	2020-10-06	18623.101114248977	c(-254872.13728268, -252151.1874898, 4966815.3528198, 4990015.87781969)
3232	2020-10-06	18866.717962926334	c(-257585.664827856, -270988.372833435, 4814309.89009997, 4827580.99815498)
3263	2020-10-06	0	c(-260179.945193469, -257585.664827856, 4791098.92615439, 4814309.89009997)
3233	2020-10-06	18684.314125011053	c(-260284.262129275, -244465.500027065, 4920409.84528718, 4930343.75418253)
3234	2020-10-06	18623.101114248977	c(-241811.967052605, -254872.13728268, 4953546.33510842, 4966815.3528198)
3265	2020-10-06	29030.104549427488	c(-244465.500027065, -241811.967052605, 4930343.75418253, 4953546.33510842)
3263	2020-10-06	0	c(-246667.408959882, -260179.945193469, 4777860.84224749, 4791098.92615439)
3263	2020-10-06	0	c(-230619.781285295, -246667.408959882, 4787866.6367957, 4777860.84224749)
3325	2020-10-06	0	c(-217057.037917219, -230619.781285295, 4774694.52536483, 4787866.6367957)
3325	2020-10-06	0	c(-201061.470130606, -217057.037917219, 4784764.724931, 4774694.52536483)
3387	2020-10-06	0	c(-187448.604264285, -201061.470130606, 4771658.42673119, 4784764.724931)
3387	2020-10-06	0	c(-171504.963249412, -187448.604264285, 4781792.91475786, 4771658.42673119)
3451	2020-10-06	0	c(-157842.053317674, -171504.963249412, 4768752.27498853, 4781792.91475786)
3510	2020-10-06	19519.07981832639	c(-179799.022100281, -177771.282456102, 4361121.83783081, 4384340.89187351)
3510	2020-10-06	37413.9811229229	c(-165125.513001857, -179799.022100281, 4348164.33874596, 4361121.83783081)
3510	2020-10-06	0	c(-177771.282456102, -161164.83012867, 4384340.89187351, 4394598.58255177)
3544	2020-10-06	0	c(-161164.83012867, -159171.345118681, 4394598.58255177, 4417814.7017716)
3451	2020-10-06	0	c(-141950.208834023, -157842.053317674, 4778950.94196789, 4768752.27498853)
3516	2020-10-06	0	c(-128237.327147639, -141950.208834023, 4765975.81032574, 4778950.94196789)
3544	2020-10-06	0	c(-159171.345118681, -142654.895555636, 4417814.7017716, 4428100.2430646)
3578	2020-10-06	0	c(-142654.895555636, -140696.283124848, 4428100.2430646, 4451313.67867408)
3510	2020-10-06	23295.567655199753	c(-148479.564192826, -165125.513001857, 4358456.34296587, 4348164.33874596)
3578	2020-10-06	0	c(-140696.283124848, -124270.422785912, 4451313.67867408, 4461627.43276623)
3612	2020-10-06	0	c(-124270.422785912, -122347.29868497, 4461627.43276623, 4484838.42914896)
3516	2020-10-06	0	c(-112397.151900815, -128237.327147639, 4776238.55373357, 4765975.81032574)
3583	2020-10-06	0	c(-98634.3647289554, -112397.151900815, 4763328.78446501, 4776238.55373357)
3616	2020-10-06	0	c(-100654.664239735, -98634.3647289554, 4740124.19571175, 4763328.78446501)
3510	2020-10-06	0	c(-146546.562444213, -148479.564192826, 4381671.5745309, 4358456.34296587)
3544	2020-10-06	0	c(-129990.075937585, -146546.562444213, 4391991.25778133, 4381671.5745309)
3611	2020-10-06	0	c(-115326.777598032, -129990.075937585, 4379129.80928755, 4391991.25778133)
3612	2020-10-06	0	c(-122347.29868497, -106012.617360759, 4484838.42914896, 4495180.74538129)
3616	2020-10-06	0	c(-86785.2869013424, -100654.664239735, 4727247.71874659, 4740124.19571175)
3611	2020-10-06	0	c(-98820.0480293651, -115326.777598032, 4389511.43264211, 4379129.80928755)
3612	2020-10-06	0	c(-106012.617360759, -91559.9036607575, 4495180.74538129, 4482345.90912606)
3616	2020-10-06	0	c(-70952.405939632, -86785.2869013424, 4737607.74546976, 4727247.71874659)
3685	2020-10-06	18921.159405607963	c(-57033.6319066016, -70952.405939632, 4724796.47781538, 4737607.74546976)
3720	2020-10-06	0	c(-58891.4377016701, -57033.6319066016, 4701593.42235545, 4724796.47781538)
3611	2020-10-06	0	c(-97016.8595669304, -98820.0480293651, 4412720.64892948, 4389511.43264211)
3646	2020-10-06	0	c(-80600.2445110925, -97016.8595669304, 4423130.51107387, 4412720.64892948)
3612	2020-10-06	0	c(-91559.9036607575, -93386.7629630856, 4482345.90912606, 4459137.88757354)
3646	2020-10-06	0	c(-93386.7629630856, -78832.952706967, 4459137.88757354, 4446337.59952283)
3720	2020-10-06	0	c(-44867.3596784326, -58891.4377016701, 4688815.59449591, 4701593.42235545)
3646	2020-10-06	0	c(-78832.952706967, -80600.2445110925, 4446337.59952283, 4423130.51107387)
3720	2020-10-06	0	c(-29041.4759523286, -44867.3596784326, 4699272.43346028, 4688815.59449591)
3792	2020-10-06	18968.502229719434	c(-14968.4814833872, -29041.4759523286, 4686559.64458909, 4699272.43346028)
3828	2020-10-06	0	c(-16665.8685194449, -14968.4814833872, 4663358.54067889, 4686559.64458909)
3828	2020-10-06	0	c(-2488.83886173618, -16665.8685194449, 4650679.29222735, 4663358.54067889)
3828	2020-10-06	0	c(13330.3847707603, -2488.83886173618, 4661232.48559099, 4650679.29222735)
3828	2020-10-06	0	c(14928.4387657876, 13330.3847707603, 4684432.05263068, 4661232.48559099)
3865	2020-10-06	0	c(30652.761523573, 14928.4387657876, 4695015.74873974, 4684432.05263068)
3939	2020-10-06	0	c(44823.5025769995, 30652.761523573, 4682432.62249385, 4695015.74873974)
3939	2020-10-06	0	c(60497.2310877577, 44823.5025769995, 4693079.6624162, 4682432.62249385)
3939	2020-10-06	0	c(61955.3317150969, 60497.2310877577, 4716277.25401288, 4693079.6624162)
3976	2020-10-06	18883.423425801422	c(77533.4074058292, 61955.3317150969, 4726955.1520851, 4716277.25401288)
4050	2020-10-06	0	c(91698.5973343059, 77533.4074058292, 4714467.91561868, 4726955.1520851)
4050	2020-10-06	0	c(107226.056785565, 91698.5973343059, 4725209.21678517, 4714467.91561868)
4050	2020-10-06	0	c(108542.694945805, 107226.056785565, 4748405.45067158, 4725209.21678517)
4088	2020-10-06	0	c(123973.722558895, 108542.694945805, 4759177.9314701, 4748405.45067158)
4088	2020-10-06	0	c(125247.872499233, 123973.722558895, 4782374.14107703, 4759177.9314701)
4126	2020-10-06	0	c(140581.828140515, 125247.872499233, 4793178.00256093, 4782374.14107703)
4126	2020-10-06	0	c(141812.895889598, 140581.828140515, 4816374.33194332, 4793178.00256093)
4164	2020-10-06	18693.93387606442	c(157049.136918752, 141812.895889598, 4827209.76152302, 4816374.33194332)
4132	2020-10-06	17971.43237124907	c(164771.754204746, 163457.369552187, 5233967.30717381, 5210764.76071201)
4169	2020-10-06	0	c(163457.369552187, 176584.88568203, 5210764.76071201, 5198401.45021405)
4170	2020-10-06	0	c(179105.826661029, 164771.754204746, 5244807.3601392, 5233967.30717381)
4133	2020-10-06	17848.152557433452	c(168741.642668236, 167413.9081906, 5303577.01667366, 5280373.43531503)
4170	2020-10-06	0	c(167413.9081906, 180372.722489963, 5280373.43531503, 5268010.89342681)
4171	2020-10-06	0	c(182919.281328391, 168741.642668236, 5314419.11572023, 5303577.01667366)
4164	2020-10-06	18634.66838831304	c(158236.531018437, 157049.136918752, 4850406.34731406, 4827209.76152302)
4202	2020-10-06	0	c(173374.412379464, 158236.531018437, 4861273.51869588, 4850406.34731406)
4167	2020-10-06	18274.66659388243	c(169126.05890308, 167898.259303595, 5059192.98298493, 5035992.92339112)
4204	2020-10-06	0	c(167898.259303595, 181466.889348827, 5035992.92339112, 5023661.23958666)
4205	2020-10-06	0	c(183817.469603872, 169126.05890308, 5070061.55652234, 5059192.98298493)
4168	2020-10-06	0	c(172835.849644356, 171594.870328797, 5128795.47912993, 5105594.26088645)
4205	2020-10-06	0	c(171594.870328797, 184999.090197503, 5105594.26088645, 5093262.35266486)
4206	2020-10-06	0	c(187374.914583754, 172835.849644356, 5139665.22009273, 5128795.47912993)
4169	2020-10-06	0	c(176584.88568203, 175330.873755406, 5198401.45021405, 5175199.07388754)
4206	2020-10-06	0	c(175330.873755406, 188569.087110609, 5175199.07388754, 5162867.29122762)
4170	2020-10-06	0	c(180372.722489963, 179105.826661029, 5268010.89342681, 5244807.3601392)
4171	2020-10-06	0	c(184198.91076354, 182919.281328391, 5337623.8042916, 5314419.11572023)
4209	2020-10-06	0	c(198270.629238929, 184198.91076354, 5348499.13951808, 5337623.8042916)
4172	2020-10-06	0	c(188062.996469359, 186770.785294785, 5407240.17666604, 5384034.33504339)
4209	2020-10-06	0	c(186770.785294785, 199501.6026472, 5384034.33504339, 5371705.02729084)
4210	2020-10-06	0	c(201975.559009058, 188062.996469359, 5418118.07092669, 5407240.17666604)
4202	2020-10-06	0	c(174517.543927781, 173374.412379464, 4884470.49007188, 4861273.51869588)
4238	2020-10-06	0	c(189556.418244538, 174517.543927781, 4895369.56319813, 4884470.49007188)
4203	2020-10-06	0	c(177972.902761627, 176816.804228134, 4954063.95249767, 4930865.70684467)
4238	2020-10-06	0	c(176816.804228134, 190654.700941231, 4930865.70684467, 4918567.04184535)
4239	2020-10-06	0	c(192863.623381984, 177972.902761627, 4964963.38528218, 4954063.95249767)
4204	2020-10-06	0	c(181466.889348827, 180297.960607442, 5023661.23958666, 5000461.71880825)
4239	2020-10-06	0	c(180297.960607442, 193974.234114982, 5000461.71880825, 4988162.25026696)
4205	2020-10-06	0	c(184999.090197503, 183817.469603872, 5093262.35266486, 5070061.55652234)
4206	2020-10-06	0	c(188569.087110609, 187374.914583754, 5162867.29122762, 5139665.22009273)
4209	2020-10-06	0	c(199501.6026472, 198270.629238929, 5371705.02729084, 5348499.13951808)
4210	2020-10-06	0	c(203218.50934853, 201975.559009058, 5441325.22609652, 5418118.07092669)
4238	2020-10-06	0	c(190654.700941231, 189556.418244538, 4918567.04184535, 4895369.56319813)
4239	2020-10-06	0	c(193974.234114982, 192863.623381984, 4988162.25026696, 4964963.38528218)
5677	2020-10-06	18274.820876219503	c(819029.694117167, 817850.386774078, 5035315.99994568, 5058516.15104725)
5678	2020-10-06	18214.137193736282	c(815479.076128725, 814287.104028042, 5104917.71984738, 5128119.1374647)
5677	2020-10-06	35911.131253564374	c(833798.622419799, 819029.694117167, 5024450.32771843, 5035315.99994568)
5677	2020-10-06	0	c(817850.386774078, 831334.993115906, 5058516.15104725, 5070850.43132069)
5678	2020-10-06	0	c(830096.546916202, 815479.076128725, 5094051.0579179, 5104917.71984738)
5707	2020-10-06	0	c(831334.993115906, 830096.546916202, 5070850.43132069, 5094051.0579179)
5678	2020-10-06	18155.307620799984	c(814287.104028042, 827606.472969342, 5128119.1374647, 5140453.46054754)
5677	2020-10-06	23235.470490243755	c(847339.01185509, 833798.622419799, 5036816.40704784, 5024450.32771843)
5735	2020-10-06	23235.470490243755	c(862160.242647624, 847339.01185509, 5026014.80086795, 5036816.40704784)
5678	2020-10-06	0	c(827606.472969342, 842174.01885915, 5140453.46054754, 5129618.24935651)
5736	2020-10-06	0	c(842174.01885915, 855439.849598103, 5129618.24935651, 5142016.23187729)
5766	2020-10-06	0	c(855439.849598103, 854081.497486028, 5142016.23187729, 5165217.41823687)
5766	2020-10-06	18100.76906095504	c(854081.497486028, 867236.793607594, 5165217.41823687, 5177646.97910555)
5735	2020-10-06	23241.292271976337	c(875648.116998997, 862160.242647624, 5038444.82356252, 5026014.80086795)
5792	2020-10-06	18346.87179025881	c(890521.690397177, 875648.116998997, 5027707.35554066, 5038444.82356252)
5766	2020-10-06	0	c(867236.793607594, 881807.32833063, 5177646.97910555, 5166907.4559093)
5822	2020-10-06	0	c(881807.32833063, 894908.611520249, 5166907.4559093, 5179400.61984627)
5792	2020-10-06	0	c(903956.98439082, 890521.690397177, 5040201.37730279, 5027707.35554066)
5847	2020-10-06	0	c(918882.943715455, 903956.98439082, 5029528.12531369, 5040201.37730279)
5822	2020-10-06	0	c(894908.611520249, 909532.300356149, 5179400.61984627, 5168725.47387398)
